,clid,hhid,n01,n02,n_ta,n03_en,n03_co,n05,n06_1,n06_2,n06_3,n06_4,n06_5,n06_6,n06_7,n06_8,n06_9,n06_10,n06_11,n06_12,n07_mo,n07_ks
132,60.0,7.0,Yes,1,1,MAMA LOUREEN FOOD VENDOR,Kisumu  ,No,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6000.0
133,60.0,8.0,Yes,1,1,GONDA WATER KIOSK,Kisumu  ,No,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0
134,60.0,9.0,Yes,1,1,MAMA SELINE CHIPS KIOSK,Kisumu  ,No,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0
135,61.0,3.0,Yes,1,1,CEREAL SELLER,Homa Bay  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
136,61.0,5.0,Yes,1,1,OMENA BUSINESS,Homa Bay  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
137,62.0,8.0,Yes,1,1,MAEMBE SHOP,Turkana  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0
138,63.0,8.0,Yes,1,1,RETAIL KIOSK,Bungoma  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5000.0
139,64.0,4.0,Yes,1,1,DENIS SHOP,Nyeri  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40000.0
140,64.0,5.0,Yes,1,1,MWANGI'S SHOES,Nyeri  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,240000.0
141,64.0,6.0,Yes,1,1,WAIYA BROKERS,Nyeri  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90000.0
142,65.0,3.0,Yes,1,2,SHOP,Tharaka-Nithi  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
143,65.0,3.0,Yes,2,2,CLOTHES RETAIL,Tharaka-Nithi  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
144,65.0,7.0,Yes,1,1,KANWA MAIZE ROASTER,Tharaka-Nithi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
145,65.0,8.0,Yes,1,2,CEREAL ENTERPRICE,Tharaka-Nithi  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2400.0
146,65.0,8.0,Yes,2,2,BODA BODA,Tharaka-Nithi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,10000.0
147,66.0,1.0,Yes,1,1,AGROVET,Bungoma  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14000.0
148,66.0,2.0,Yes,1,1,SALON,Bungoma  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0
149,66.0,3.0,Yes,1,1,MILK VENDOR,Bungoma  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7200.0
150,66.0,4.0,Yes,1,1,RETAIL SHOP(GEN),Bungoma  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-28000.0
151,66.0,7.0,Yes,1,1,JUA KALI GARAGE,Bungoma  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,10000.0
152,66.0,9.0,Yes,1,1,SALON,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24000.0
153,67.0,2.0,Yes,1,1,KOECH,Vihiga  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2500.0
154,67.0,3.0,Yes,1,1,MAKEKE,Vihiga  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40000.0
155,67.0,4.0,Yes,1,1,KIPLIMO,Vihiga  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,54000.0
156,67.0,5.0,Yes,1,1,LUMALA,Vihiga  ,No,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0
157,67.0,6.0,Yes,1,1,KIPTARUS,Vihiga  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,5400.0
158,67.0,8.0,Yes,1,1,CHEBAI,Vihiga  ,No,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0
159,67.0,9.0,Yes,1,1,KIBIEGO,Vihiga  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,15000.0
160,71.0,3.0,Yes,1,1,SALE OF CLOTHES,West Pokot  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5000.0
161,71.0,4.0,Yes,1,1,FRUIT VENDOR,West Pokot  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0
162,72.0,1.0,Yes,1,1,HANNAH KIOSK,Nakuru  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33000.0
163,72.0,5.0,Yes,1,1,INDUSTRIES STORE,Nakuru  ,Yes,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,80000.0
164,72.0,6.0,Yes,1,1,YETU GARMENT,Nakuru  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,720000.0
165,73.0,2.0,Yes,1,1,TATA WA MBUNI,Makueni  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
166,74.0,2.0,Yes,1,1,CART PUSHER,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,6000.0
167,74.0,4.0,Yes,1,1,HAIR DRESSER,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,5000.0
168,74.0,7.0,Yes,1,1,BARBER SERVICES,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,12000.0
169,74.0,8.0,Yes,1,1,SELLING TEA LEAVES,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1200.0
170,75.0,1.0,Yes,1,1,SHOP,Kakamega  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90000.0
171,75.0,2.0,Yes,1,1,FELLOW SHOP,Kakamega  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
172,75.0,4.0,Yes,1,1,SIMON KEBOI,Kakamega  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90000.0
173,75.0,7.0,Yes,1,1,MAMA AYEKO,Kakamega  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48000.0
174,75.0,10.0,Yes,1,1,EVANS,Kakamega  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
175,77.0,1.0,Yes,1,1,KIBAJUNI,Kwale  ,No,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17500.0
176,77.0,2.0,Yes,1,1,COSMETICS AND PERFUME,Kwale  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4000.0
177,77.0,3.0,Yes,1,1,SELLING MADAZI,Kwale  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2400.0
178,78.0,5.0,Yes,1,1,SHOP,Baringo  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000.0
179,79.0,1.0,Yes,1,1,SHOPKEEPER,Mandera  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0
180,79.0,2.0,Yes,1,1,MAMA KHADIJA,Mandera  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
181,79.0,6.0,Yes,1,1,KASIM SHOP,Mandera  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,10000.0
182,79.0,7.0,Yes,1,1,FIREWOOD/CHARCOAL,Mandera  ,No,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0
183,79.0,8.0,Yes,1,1,SHOP,Mandera  ,No,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108000.0
184,79.0,9.0,Yes,1,1,MILK VENDOR,Mandera  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0
185,81.0,5.0,Yes,1,2,SHOPKEEPER,Kajiado  ,No,1.0,,,,,,,,,,,,,
186,81.0,5.0,Yes,2,2,SALONIST,Kajiado  ,No,1.0,,,,,,,,,,,,,
187,81.0,6.0,Yes,1,1,BUTCHERY,Kajiado  ,Yes,1.0,1.0,,,,,,,,,,,,50000.0
188,81.0,8.0,Yes,1,1,SHOP,Kajiado  ,No,1.0,1.0,,,,,,,,,,,,
189,83.0,7.0,Yes,1,1,FOOD HOTEL,Uasin Gishu  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
190,83.0,8.0,Yes,1,1,HOTEL JOHNY,Uasin Gishu  ,No,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3600.0
191,84.0,5.0,Yes,1,1,SPORTSMAN,Kericho  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
192,85.0,3.0,Yes,1,1,BARBER SHOP,Kericho  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
193,85.0,4.0,Yes,1,1,GENERAL SHOP,Kisumu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25000.0
194,85.0,5.0,Yes,1,1,BARBER SHOP,Kericho  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
195,85.0,6.0,Yes,1,1,COBLER,Kericho  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
196,85.0,8.0,Yes,1,1,SHOE SHOP,Kisumu  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
197,86.0,4.0,Yes,1,1,MARISIA,Samburu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18000.0
198,87.0,5.0,Yes,1,1,LIQUOR SELLING,Kisii  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0
199,87.0,10.0,Yes,1,1,ROADSIDE KIOSK,Kisii  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
200,90.0,7.0,Yes,1,1,VEGETABLE KIOSK,Machakos  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
201,91.0,7.0,Yes,1,1,BODABODA,Nakuru  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100000.0
202,92.0,2.0,Yes,1,2,MAMA STELLA DESIGNS,Kilifi  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,60000.0
203,92.0,2.0,Yes,2,2,PATIENCE PAYS TRANSPORT,Kilifi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,60000.0
204,92.0,3.0,Yes,1,1,MALKIA CAFE,Kilifi  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,54000.0
205,92.0,4.0,Yes,1,1,MWENEHU STORE,Kilifi  ,No,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48000.0
206,92.0,7.0,Yes,1,1,TAILORING SHOP,Kilifi  ,No,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,4000.0
207,92.0,8.0,Yes,1,1,RENTAL HOUSES,Kilifi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9000.0
208,92.0,9.0,Yes,1,1,PARADISE KINYOZI,Kilifi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54000.0
209,93.0,6.0,Yes,1,1,GREENLAND KIOSK,Machakos  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
210,94.0,8.0,Yes,1,1,GEORGE'S KIOSK,Nyamira  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
211,95.0,10.0,Yes,1,1,POSHO MILL,Tharaka-Nithi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
212,96.0,2.0,Yes,1,1,MITUMBA TRADER,Nyamira  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10000.0
213,96.0,3.0,Yes,1,1,SALOON BUSINESS,Nyamira  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0
214,96.0,5.0,Yes,1,1,CLOTHS SELLING,Nyamira  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5000.0
215,96.0,6.0,Yes,1,1,SELLING MITUMBA,Nyamira  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3000.0
216,96.0,7.0,Yes,1,1,S/HAND SHOES,Nyamira  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6000.0
217,96.0,8.0,Yes,1,1,MITUMBA SELLER,Nyamira  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0
218,96.0,10.0,Yes,1,1,GEN SHOP,Nyamira  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
219,97.0,7.0,Yes,1,1,CAPENTRY SHOP,West Pokot  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50000.0
220,99.0,8.0,Yes,1,1,KANYIMBO KIOSK,Kisii  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13000.0
221,100.0,2.0,Yes,1,1,RUTH SHOP,Taita/Taveta  ,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
222,101.0,4.0,Yes,1,1,SHOP,Murang'a  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
223,102.0,1.0,Yes,1,1,GENERAL SHOP,Garissa  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100000.0
224,103.0,5.0,Yes,1,1,METAL WORKS,Trans Nzoia  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,120000.0
225,103.0,6.0,Yes,1,1,MUSYOKI SHOP,Trans Nzoia  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
226,103.0,8.0,Yes,1,1,MAMA MBOGA,Trans Nzoia  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
227,103.0,10.0,Yes,1,1,PHOTOCOPIER,Trans Nzoia  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2400.0
228,104.0,2.0,Yes,1,1,CANTEEN,Kericho  ,No,,,0.0,1.0,,,,,,,,,6.0,36000.0
229,104.0,6.0,Yes,1,1,RENTAL HOUSES,Kericho  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,60000.0
230,105.0,5.0,Yes,1,1,GENERAL SHOP,Garissa  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,190000.0
231,106.0,1.0,Yes,1,3,AMBRA,Tana River  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
232,106.0,1.0,Yes,2,3,RALIA,Tana River  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
233,106.0,1.0,Yes,3,3,HASSAN,Tana River  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
234,106.0,2.0,Yes,1,2,AMINA,Tana River  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180000.0
235,106.0,2.0,Yes,2,2,AMINA,Tana River  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
236,106.0,4.0,Yes,1,2,BROOM SELLING,Tana River  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
237,106.0,4.0,Yes,2,2,CHARCOAL,Tana River  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
238,106.0,5.0,Yes,1,1,SALE OF MAKUTI,Tana River  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8000.0
239,106.0,7.0,Yes,1,1,CHARCOAL,Tana River  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
240,106.0,8.0,Yes,1,1,HALIMA,Tana River  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
241,106.0,9.0,Yes,1,1,CHARCOAL SELLING,Tana River  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,120000.0
242,106.0,10.0,Yes,1,2,DIMA,Tana River  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8200.0
243,106.0,10.0,Yes,2,2,SADDIA,Tana River  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7000.0
244,110.0,3.0,Yes,1,1,MOTORCYCLE BODABODA,Kilifi  ,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,96000.0
245,110.0,4.0,Yes,1,1,FOOD VENDOR,Kilifi  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27000.0
246,110.0,9.0,Yes,1,2,SHOPKEEPER,Kilifi  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,120000.0
247,110.0,9.0,Yes,2,2,SALOONIST,Kilifi  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66000.0
248,111.0,2.0,Yes,1,1,BRIGHTEST,Machakos  ,Yes,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180000.0
249,111.0,5.0,Yes,1,1,BETTY,Machakos  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48000.0
250,111.0,6.0,Yes,1,1,MIAMI,Machakos  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
251,111.0,7.0,Yes,1,1,PETER,Machakos  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
252,112.0,3.0,Yes,1,1,M.PESA,Kajiado  ,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,10000.0
253,112.0,7.0,Yes,1,1,CATERING,Nairobi City  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,10000.0
254,113.0,1.0,Yes,1,1,SALE POTATOES,West Pokot  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
255,114.0,6.0,Yes,1,1,MOGUSU'S SHOP,Nyamira  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0
256,114.0,8.0,Yes,1,1,MOSIGISI'S SHOP,Nyamira  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
257,115.0,3.0,Yes,1,1,SHOP,Meru  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
258,118.0,7.0,Yes,1,1,MILK SELLING,Kiambu  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90000.0
259,118.0,9.0,Yes,1,1,HERBAL CLINIC,Kiambu  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120000.0
260,119.0,1.0,Yes,1,1,FATUMA,Tana River  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
261,119.0,2.0,Yes,1,2,SHOP(RETAIL),Tana River  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,200000.0
262,119.0,2.0,Yes,2,2,CLOTHES SELLING,Tana River  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
263,119.0,3.0,Yes,1,2,GROCERY,911,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,150000.0
264,119.0,3.0,Yes,2,2,BREAD BAKING,933,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
265,119.0,6.0,Yes,1,1,POTATO HAWKER,911,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8000.0
266,121.0,8.0,Yes,1,1,MASEROS POULTRY BUSINESS,Nandi  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50000.0
267,122.0,8.0,Yes,1,1,KIMS BODA,Kitui  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
268,123.0,5.0,Yes,1,1,ASLI HOTEL,Wajir  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
269,124.0,1.0,Yes,1,1,MITUMBA,Kisii  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100000.0
270,124.0,3.0,Yes,1,1,FRUIT SELLING,Kisii  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
271,124.0,5.0,Yes,1,1,SHOP (GENERAL),Kisii  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
272,124.0,6.0,Yes,1,1,SELLING MITUMBA,Kisii  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
273,124.0,8.0,Yes,1,1,SELLING LIQUOR,Kisii  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8000.0
274,124.0,10.0,Yes,1,1,FRUIT SELLING,Kisii  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4000.0
275,125.0,1.0,Yes,1,1,SHOP,Mandera  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0
276,125.0,2.0,Yes,1,1,SHOP,Mandera  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0
277,125.0,3.0,Yes,1,1,SHOP,Mandera  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3000.0
278,125.0,10.0,Yes,1,1,HOTEL,Mandera  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2500.0
279,127.0,2.0,Yes,1,1,BORUS KIOSK,Marsabit  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54000.0
280,127.0,3.0,Yes,1,1,ARBES KIOSK,Marsabit  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75000.0
