,county,clid,hhid,resid,eatype,strat,hhsize,ctry_adq,padqnfitems,padqeduc,padqrent,padqegy,padqexp,padqfdcons,pl_abs,pl_food,pdeflator,weight,weight_pop,weight_adq
13658,Laikipia,434.0,4.0,Rural,Rural,73,1,1.0,2238.9102,0.0,0.0,1769.4769,17119.42,13111.032,3252.7349,1953.2963,0.92857677,180.41013376675969,180.41014,180.41014
13659,Laikipia,434.0,5.0,Rural,Rural,73,1,1.0,653.95184,0.0,0.0,1234.8033,12556.573,10667.818,3252.7349,1953.2963,1.0123069,180.41013376675969,180.41014,180.41014
13660,Laikipia,434.0,6.0,Rural,Rural,73,1,1.0,5054.3735,0.0,0.0,644.4949,15648.897,9950.029,3252.7349,1953.2963,0.90458435,180.41013376675969,180.41014,180.41014
13661,Laikipia,434.0,7.0,Rural,Rural,73,3,2.239999994635582,689.66974,0.0,0.0,781.69965,6295.276,4823.9062,3252.7349,1953.2963,1.0736678,180.41013376675969,541.2304,404.1187
13662,Laikipia,434.0,8.0,Rural,Rural,73,3,2.649999976158142,2129.6936,0.0,0.0,1162.5726,7336.042,4043.7761,3252.7349,1953.2963,0.95202005,180.41013376675969,541.2304,478.08685
13663,Laikipia,434.0,9.0,Rural,Rural,73,8,5.42999991774559,295.6109,0.0,0.0,207.71028,2904.349,2401.0276,3252.7349,1953.2963,1.0196239,180.41013376675969,1443.2811,979.627
13664,Laikipia,459.0,1.0,Rural,Rural,73,7,6.649999976158142,89.184204,0.0,0.0,71.068665,1295.5242,1135.2714,3252.7349,1953.2963,1.0791216,177.3706247454762,1241.5944,1179.5146
13665,Laikipia,459.0,2.0,Rural,Rural,73,5,3.9499999284744263,421.53445,0.0,0.0,105.2816,1753.4836,1226.6676,3252.7349,1953.2963,1.0339961,177.3706247454762,886.85315,700.61395
13666,Laikipia,459.0,3.0,Rural,Rural,73,2,2.0,286.6072,0.0,0.0,182.84102,2757.552,2288.1035,3252.7349,1953.2963,1.0665003,177.3706247454762,354.74124,354.74124
13667,Laikipia,459.0,4.0,Rural,Rural,73,4,4.0,196.49867,0.0,0.0,80.98127,5344.628,5067.1484,3252.7349,1953.2963,1.0496254,177.3706247454762,709.4825,709.4825
13668,Laikipia,459.0,5.0,Rural,Rural,73,2,2.0,293.7528,0.0,0.0,519.8824,2883.8948,2070.2598,3252.7349,1953.2963,1.0819755,177.3706247454762,354.74124,354.74124
13669,Laikipia,459.0,6.0,Rural,Rural,73,3,2.239999994635582,80.46769,0.0,0.0,440.20557,3483.042,2962.369,3252.7349,1953.2963,0.943147,177.3706247454762,532.1119,397.3102
13670,Laikipia,459.0,7.0,Rural,Rural,73,8,5.42999991774559,90.39378,0.0,0.0,44.602196,1017.9814,882.9854,3252.7349,1953.2963,1.0322478,177.3706247454762,1418.965,963.1225
13671,Laikipia,459.0,8.0,Rural,Rural,73,5,4.299999952316284,384.55286,0.0,0.0,275.90143,2256.4553,1596.001,3252.7349,1953.2963,0.95248044,177.3706247454762,886.85315,762.69366
13672,Laikipia,538.0,1.0,Rural,Rural,73,4,2.479999989271164,735.16565,0.0,0.0,121.85066,4264.519,3407.5022,3252.7349,1953.2963,0.9927541,216.49216052011167,865.9686,536.9006
13673,Laikipia,538.0,2.0,Rural,Rural,73,5,4.649999976158142,701.6229,31.604637,0.0,379.25565,2832.7932,1720.3099,3252.7349,1953.2963,1.0206751,216.49216052011167,1082.4608,1006.68854
13674,Laikipia,538.0,3.0,Rural,Rural,73,7,5.189999923110008,765.5456,49.039906,0.0,129.46535,2551.509,1607.4583,3252.7349,1953.2963,0.98225224,216.49216052011167,1515.4451,1123.5942
13675,Laikipia,538.0,4.0,Rural,Rural,73,6,4.539999946951866,359.68555,17.631645,0.0,77.57923,2142.4644,1687.5676,3252.7349,1953.2963,0.93694174,216.49216052011167,1298.953,982.8744
13676,Laikipia,538.0,5.0,Rural,Rural,73,3,1.889999970793724,170.26387,0.0,0.0,334.9453,2133.457,1628.2479,3252.7349,1953.2963,0.9477975,216.49216052011167,649.4765,409.17017
13677,Laikipia,538.0,6.0,Rural,Rural,73,1,1.0,541.5052,0.0,0.0,1383.0336,4520.3564,2595.8176,3252.7349,1953.2963,0.9110408,216.49216052011167,216.49216,216.49216
13678,Laikipia,547.0,1.0,Rural,Rural,73,4,3.649999976158142,469.1226,0.0,0.0,152.98169,2099.2583,1477.154,3252.7349,1953.2963,1.074531,192.88530259105693,771.5412,704.0314
13679,Laikipia,547.0,2.0,Rural,Rural,73,2,2.0,2115.7183,0.0,0.0,571.2276,5910.938,3223.992,3252.7349,1953.2963,0.87530786,192.88530259105693,385.7706,385.7706
13680,Laikipia,547.0,3.0,Rural,Rural,73,1,1.0,468.81042,0.0,0.0,198.50829,4414.39,3747.0713,3252.7349,1953.2963,1.0075146,192.88530259105693,192.8853,192.8853
13681,Laikipia,547.0,4.0,Rural,Rural,73,4,2.889999970793724,163.75365,0.0,0.0,233.00914,3628.719,3231.9563,3252.7349,1953.2963,0.89100564,192.88530259105693,771.5412,557.43854
13682,Laikipia,547.0,5.0,Rural,Rural,73,2,1.649999976158142,71.146866,0.0,0.0,131.75346,1690.6575,1487.7572,3252.7349,1953.2963,0.91999197,192.88530259105693,385.7706,318.26074
13683,Laikipia,547.0,6.0,Rural,Rural,73,2,2.0,237.63252,0.0,0.0,461.42236,3577.7441,2878.6895,3252.7349,1953.2963,0.8668847,192.88530259105693,385.7706,385.7706
13684,Laikipia,547.0,7.0,Rural,Rural,73,4,3.649999976158142,1387.2247,0.0,0.0,61.83765,3405.677,1956.6147,3252.7349,1953.2963,0.88610286,192.88530259105693,771.5412,704.0314
13685,Laikipia,547.0,8.0,Rural,Rural,73,5,4.299999952316284,870.64044,0.0,0.0,211.72733,4058.7224,2976.3545,3252.7349,1953.2963,0.87870806,192.88530259105693,964.4265,829.4068
13686,Laikipia,573.0,1.0,Rural,Rural,73,3,2.649999976158142,1987.6997,0.0,0.0,295.08685,5979.9497,3697.1628,3252.7349,1953.2963,1.0230439,1100.9960903163212,3302.9883,2917.6396
13687,Laikipia,573.0,2.0,Rural,Rural,73,1,1.0,1655.7493,0.0,0.0,233.40337,4521.78,2632.627,3252.7349,1953.2963,0.94257426,1100.9960903163212,1100.9961,1100.9961
13688,Laikipia,573.0,3.0,Rural,Rural,73,4,3.649999976158142,761.8683,0.0,0.0,441.19897,6550.8584,5347.791,3252.7349,1953.2963,1.0680734,1100.9960903163212,4403.9844,4018.6357
13689,Laikipia,573.0,4.0,Rural,Rural,73,1,1.0,275.01523,0.0,0.0,381.52402,2872.9905,2216.4514,3252.7349,1953.2963,1.0484267,1100.9960903163212,1100.9961,1100.9961
13690,Laikipia,573.0,5.0,Rural,Rural,73,4,2.479999989271164,3945.3303,0.0,0.0,224.68321,15697.779,11527.766,3252.7349,1953.2963,0.8793743,1100.9960903163212,4403.9844,2730.4702
13691,Laikipia,573.0,6.0,Rural,Rural,73,3,2.649999976158142,5858.4062,35.999367,0.0,526.2453,14044.6,7623.947,3252.7349,1953.2963,0.9608834,1100.9960903163212,3302.9883,2917.6396
13692,Laikipia,573.0,7.0,Rural,Rural,73,2,2.0,2200.599,0.0,0.0,1100.7047,10674.41,7373.1064,3252.7349,1953.2963,1.3809335,1100.9960903163212,2201.9922,2201.9922
13693,Laikipia,573.0,8.0,Rural,Rural,73,5,3.479999989271164,2623.0881,4017.9287,0.0,551.9365,16048.818,8855.863,3252.7349,1953.2963,0.9059013,1100.9960903163212,5504.9805,3831.4663
13694,Laikipia,573.0,9.0,Rural,Rural,73,1,1.0,692.5561,0.0,0.0,381.7489,7012.2354,5937.9307,3252.7349,1953.2963,0.8981222,1100.9960903163212,1100.9961,1100.9961
13695,Laikipia,573.0,10.0,Rural,Rural,73,2,1.239999994635582,3259.1453,0.0,0.0,2001.7906,11610.59,6349.653,3252.7349,1953.2963,1.0716212,1100.9960903163212,2201.9922,1365.2351
13696,Laikipia,622.0,1.0,Rural,Rural,73,6,4.599999904632568,191.55806,51.44818,0.0,146.4138,3457.164,3067.744,3252.7349,1953.2963,0.890864,204.89436620653424,1229.3662,942.51404
13697,Laikipia,622.0,2.0,Rural,Rural,73,5,3.539999946951866,300.38934,43.772583,0.0,318.44556,2989.1357,2326.528,3252.7349,1953.2963,0.86046517,204.89436620653424,1024.4718,725.32605
13698,Laikipia,622.0,3.0,Rural,Rural,73,6,4.599999904632568,250.03,0.0,0.0,122.48366,3472.2966,3099.7832,3252.7349,1953.2963,0.88742983,204.89436620653424,1229.3662,942.51404
13699,Laikipia,622.0,4.0,Rural,Rural,73,3,3.0,1545.6407,0.0,0.0,505.69034,7156.2153,5104.8843,3252.7349,1953.2963,0.9228309,204.89436620653424,614.6831,614.6831
13700,Laikipia,622.0,5.0,Rural,Rural,73,1,1.0,1132.3169,0.0,0.0,722.30347,10204.575,8349.954,3252.7349,1953.2963,0.94143254,204.89436620653424,204.89436,204.89436
13701,Laikipia,622.0,6.0,Rural,Rural,73,3,2.239999994635582,1149.0979,0.0,0.0,569.442,6375.5015,4656.962,3252.7349,1953.2963,0.9407705,204.89436620653424,614.6831,458.96338
13702,Laikipia,622.0,7.0,Rural,Rural,73,3,2.299999952316284,140.4526,135.93564,0.0,306.81393,3232.9456,2649.7434,3252.7349,1953.2963,0.8502533,204.89436620653424,614.6831,471.25702
13703,Laikipia,622.0,8.0,Rural,Rural,73,1,1.0,308.3384,0.0,0.0,365.82526,8441.138,7766.974,3252.7349,1953.2963,0.956741,204.89436620653424,204.89436,204.89436
13704,Laikipia,622.0,9.0,Rural,Rural,73,6,4.189999923110008,550.02527,88.36716,0.0,157.8768,2963.8384,2167.5693,3252.7349,1953.2963,0.90702426,204.89436620653424,1229.3662,858.5074
13705,Laikipia,633.0,1.0,Rural,Rural,73,4,3.299999952316284,68.19995,0.0,0.0,187.54988,3776.0823,3520.3323,3252.7349,1953.2963,1.066383,122.42116219887268,489.68466,403.98984
13706,Laikipia,633.0,2.0,Rural,Rural,73,4,2.889999970793724,1759.4211,3.4932253,0.0,698.645,10706.819,8245.26,3252.7349,1953.2963,0.99054813,122.42116219887268,489.68466,353.79715
13707,Laikipia,633.0,3.0,Rural,Rural,73,3,2.649999976158142,76.85629,0.0,0.0,310.00858,4015.2297,3628.3652,3252.7349,1953.2963,0.97380143,122.42116219887268,367.2635,324.41608
13708,Laikipia,633.0,4.0,Rural,Rural,73,3,2.649999976158142,233.40204,0.0,0.0,224.42503,10321.504,9863.677,3252.7349,1953.2963,1.0088674,122.42116219887268,367.2635,324.41608
13709,Laikipia,633.0,5.0,Rural,Rural,73,9,7.599999904632568,71.70587,0.0,0.0,106.23091,6554.569,6376.632,3252.7349,1953.2963,0.9908901,122.42116219887268,1101.7904,930.4008
13710,Laikipia,633.0,6.0,Rural,Rural,73,6,4.599999904632568,143.36064,0.0,0.0,201.26987,4220.336,3875.7058,3252.7349,1953.2963,1.0260937,122.42116219887268,734.527,563.1373
13711,Laikipia,633.0,7.0,Rural,Rural,73,3,1.889999970793724,75.53132,0.0,0.0,625.0868,4824.6406,4124.023,3252.7349,1953.2963,1.0157319,122.42116219887268,367.2635,231.37599
13712,Laikipia,633.0,8.0,Rural,Rural,73,6,3.42999991774559,46.275047,0.0,0.0,216.91428,7170.7812,6907.592,3252.7349,1953.2963,1.0080429,122.42116219887268,734.527,419.90457
13713,Laikipia,714.0,1.0,Urban,Urban,74,2,1.649999976158142,417.93588,0.0,2239.2278,511.82352,6061.1074,2892.12,5995.902,2551.1006,0.94729626,187.47850254159405,374.957,309.33954
13714,Laikipia,714.0,2.0,Urban,Urban,74,4,3.299999952316284,969.97504,0.0,1913.3754,510.23346,6370.253,2976.6687,5995.902,2551.1006,0.95024836,187.47850254159405,749.914,618.6791
13715,Laikipia,714.0,3.0,Urban,Urban,74,4,2.889999970793724,1157.5011,0.0,515.7098,430.69806,5946.9175,3843.0085,5995.902,2551.1006,0.96407425,187.47850254159405,749.914,541.81287
13716,Laikipia,714.0,4.0,Urban,Urban,74,1,1.0,1209.838,0.0,3538.5237,606.60406,10405.526,5050.5605,5995.902,2551.1006,0.9891131,187.47850254159405,187.4785,187.4785
13717,Laikipia,714.0,5.0,Urban,Urban,74,1,1.0,1072.8115,0.0,3041.0405,709.5761,8384.614,3561.185,5995.902,2551.1006,0.98650444,187.47850254159405,187.4785,187.4785
13718,Laikipia,714.0,6.0,Urban,Urban,74,1,1.0,473.63065,0.0,3088.8955,401.55643,7954.5884,3990.5059,5995.902,2551.1006,0.9712209,187.47850254159405,187.4785,187.4785
13719,Laikipia,714.0,7.0,Urban,Urban,74,1,1.0,724.06323,0.0,7088.731,810.1407,12619.891,3996.9553,5995.902,2551.1006,0.9874828,187.47850254159405,187.4785,187.4785
13720,Laikipia,714.0,8.0,Urban,Urban,74,1,1.0,2586.531,0.0,3688.2344,948.4031,18960.594,11737.425,5995.902,2551.1006,0.9489636,187.47850254159405,187.4785,187.4785
13721,Laikipia,894.0,1.0,Urban,Urban,74,7,6.649999976158142,4785.9585,0.0,1507.1512,2128.0977,11827.846,3406.638,5995.902,2551.1006,0.9977495,330.5092142070654,2313.5645,2197.8862
13722,Laikipia,894.0,2.0,Urban,Urban,74,3,3.0,2851.8538,10344.44,1912.8618,1004.5469,18231.59,2117.8857,5995.902,2551.1006,0.9291088,330.5092142070654,991.52765,991.52765
13723,Laikipia,894.0,3.0,Urban,Urban,74,2,2.0,1422.7347,0.0,1325.5293,560.80084,7712.3506,4403.285,5995.902,2551.1006,0.9807403,330.5092142070654,661.01843,661.01843
13724,Laikipia,894.0,4.0,Urban,Urban,74,6,5.649999976158142,1230.2157,0.0,615.015,246.29576,4955.782,2864.2556,5995.902,2551.1006,0.93419594,330.5092142070654,1983.0553,1867.3771
13725,Laikipia,894.0,5.0,Urban,Urban,74,1,1.0,2764.4275,0.0,2775.101,213.46931,6448.679,695.6813,5995.902,2551.1006,0.9369028,330.5092142070654,330.50922,330.50922
13726,Laikipia,894.0,6.0,Urban,Urban,74,2,2.0,2832.7139,0.0,1327.6351,513.6927,13368.032,8693.991,5995.902,2551.1006,0.9791847,330.5092142070654,661.01843,661.01843
13727,Laikipia,894.0,7.0,Urban,Urban,74,5,3.129999965429306,2294.0786,0.0,2761.872,612.9731,10032.858,4363.935,5995.902,2551.1006,0.9903025,330.5092142070654,1652.546,1034.4938
13728,Laikipia,894.0,8.0,Urban,Urban,74,3,2.299999952316284,3164.4355,0.0,1351.9744,315.4607,11702.438,6870.5674,5995.902,2551.1006,0.9647726,330.5092142070654,991.52765,760.1712
13729,Laikipia,906.0,1.0,Rural,Rural,73,4,3.299999952316284,109.281425,0.0,0.0,99.82438,2495.291,2286.185,3252.7349,1953.2963,1.1535411,1244.8299229906422,4979.32,4107.9385
13730,Laikipia,906.0,2.0,Rural,Rural,73,6,3.779999941587448,314.54678,16.935204,0.0,243.36516,1277.6532,702.806,3252.7349,1953.2963,1.0544392,1244.8299229906422,7468.9795,4705.457
13731,Laikipia,906.0,3.0,Rural,Rural,73,4,3.299999952316284,147.17575,5.946495,0.0,148.66238,1592.9642,1291.1796,3252.7349,1953.2963,1.0191896,1244.8299229906422,4979.32,4107.9385
13732,Laikipia,906.0,4.0,Rural,Rural,73,3,1.889999970793724,111.170746,0.0,0.0,300.9133,2582.0918,2170.008,3252.7349,1953.2963,1.0549893,1244.8299229906422,3734.4897,2352.7285
13733,Laikipia,906.0,5.0,Rural,Rural,73,4,2.539999946951866,208.4866,0.0,0.0,274.79608,2724.3906,2241.108,3252.7349,1953.2963,1.3180854,1244.8299229906422,4979.32,3161.868
13734,Laikipia,906.0,6.0,Rural,Rural,73,7,4.42999991774559,236.65685,0.0,0.0,133.78842,2377.8533,2007.4081,3252.7349,1953.2963,1.0123461,1244.8299229906422,8713.81,5514.5967
13735,Laikipia,906.0,7.0,Rural,Rural,73,9,6.83999989926815,139.48192,54.77039,0.0,116.38708,1140.5515,829.9121,3252.7349,1953.2963,1.0677217,1244.8299229906422,11203.47,8514.637
13736,Laikipia,906.0,8.0,Rural,Rural,73,8,7.299999952316284,71.195274,9.356856,0.0,74.85485,868.90564,713.49866,3252.7349,1953.2963,1.0980154,1244.8299229906422,9958.64,9087.259
13737,Laikipia,906.0,9.0,Rural,Rural,73,5,3.129999965429306,166.08867,0.0,0.0,160.8984,2599.3997,2272.4128,3252.7349,1953.2963,1.2311065,1244.8299229906422,6224.1494,3896.3176
13738,Laikipia,906.0,10.0,Rural,Rural,73,5,3.539999946951866,374.54077,0.0,0.0,137.74257,2021.8947,1509.6113,3252.7349,1953.2963,1.1074454,1244.8299229906422,6224.1494,4406.6978
13739,Laikipia,911.0,1.0,Urban,Urban,74,1,1.0,6400.9727,0.0,1613.9489,387.34772,15875.781,7473.5117,5995.902,2551.1006,0.92939746,277.46349093295987,277.4635,277.4635
13740,Laikipia,911.0,2.0,Urban,Urban,74,1,1.0,2819.5737,0.0,1601.0198,725.79565,7233.433,2087.0437,5995.902,2551.1006,0.9369028,277.46349093295987,277.4635,277.4635
13741,Laikipia,911.0,3.0,Urban,Urban,74,4,2.889999970793724,690.68463,0.0,912.4859,414.76633,5212.62,3194.6833,5995.902,2551.1006,0.83425474,277.46349093295987,1109.854,801.8695
13742,Laikipia,911.0,4.0,Urban,Urban,74,1,1.0,4328.718,0.0,1506.8889,1291.6191,14912.385,7785.1587,5995.902,2551.1006,0.9290665,277.46349093295987,277.4635,277.4635
13743,Laikipia,911.0,5.0,Urban,Urban,74,1,1.0,1094.2518,0.0,1497.0221,684.35297,8664.682,5389.0547,5995.902,2551.1006,0.93518996,277.46349093295987,277.4635,277.4635
13744,Laikipia,911.0,6.0,Urban,Urban,74,1,1.0,1364.1953,0.0,1510.7102,1208.5682,9392.011,5308.5366,5995.902,2551.1006,0.99291044,277.46349093295987,277.4635,277.4635
13745,Laikipia,911.0,7.0,Urban,Urban,74,3,2.239999994635582,803.84503,0.0,266.84708,587.0636,5127.331,3469.5754,5995.902,2551.1006,0.83648765,277.46349093295987,832.3905,621.5182
13746,Laikipia,911.0,8.0,Urban,Urban,74,4,3.239999994635582,2502.8228,0.0,1725.9006,265.37552,9206.035,4711.9355,5995.902,2551.1006,0.9304309,277.46349093295987,1109.854,898.9817
13747,Laikipia,937.0,1.0,Rural,Rural,73,3,3.0,2240.2786,0.0,0.0,404.44327,5650.8384,3006.117,3252.7349,1953.2963,0.98901385,434.86142069791214,1304.5842,1304.5842
13748,Laikipia,937.0,2.0,Rural,Rural,73,5,3.9499999284744263,1309.1729,102.1475,0.0,235.04456,5721.169,4074.8047,3252.7349,1953.2963,1.0016954,434.86142069791214,2174.3071,1717.7026
13749,Laikipia,937.0,3.0,Rural,Rural,73,3,3.0,214.40712,0.0,0.0,338.36124,3868.444,3315.6758,3252.7349,1953.2963,0.99499184,434.86142069791214,1304.5842,1304.5842
13750,Laikipia,937.0,4.0,Rural,Rural,73,4,3.299999952316284,116.06433,0.0,0.0,417.20422,2230.3367,1697.0681,3252.7349,1953.2963,0.9660264,434.86142069791214,1739.4457,1435.0427
13751,Laikipia,937.0,5.0,Rural,Rural,73,2,1.649999976158142,304.12534,15.543033,0.0,279.77457,4696.598,4097.1553,3252.7349,1953.2963,0.9748108,434.86142069791214,869.72284,717.52136
13752,Laikipia,937.0,6.0,Rural,Rural,73,4,2.479999989271164,665.573,0.0,0.0,586.0391,4761.5967,3509.9841,3252.7349,1953.2963,0.96327376,434.86142069791214,1739.4457,1078.4563
13753,Laikipia,937.0,7.0,Rural,Rural,73,4,3.299999952316284,252.3771,0.0,0.0,911.67975,4599.6934,3435.6362,3252.7349,1953.2963,0.97056943,434.86142069791214,1739.4457,1435.0427
13754,Laikipia,937.0,8.0,Rural,Rural,73,2,2.0,2122.2769,0.0,0.0,412.5933,9224.1875,6689.3184,3252.7349,1953.2963,0.9694777,434.86142069791214,869.72284,869.72284
13755,Laikipia,937.0,9.0,Rural,Rural,73,2,1.649999976158142,311.31134,0.0,0.0,432.5589,3488.0647,2744.1946,3252.7349,1953.2963,0.9247296,434.86142069791214,869.72284,717.52136
13756,Laikipia,937.0,10.0,Rural,Rural,73,1,1.0,273.2216,0.0,0.0,495.8466,4221.879,3452.8108,3252.7349,1953.2963,0.9882089,434.86142069791214,434.86142,434.86142
13757,Laikipia,940.0,1.0,Rural,Rural,73,4,4.0,857.23224,0.0,0.0,199.56155,4203.757,3146.9631,3252.7349,1953.2963,0.8769224,369.0207281592812,1476.0829,1476.0829
13758,Laikipia,940.0,2.0,Rural,Rural,73,1,1.0,1296.2046,0.0,0.0,263.0997,11947.589,10388.284,3252.7349,1953.2963,0.9502101,369.0207281592812,369.02072,369.02072
13759,Laikipia,940.0,3.0,Rural,Rural,73,6,5.649999976158142,202.99956,18.369066,0.0,164.04004,2370.1152,1984.7067,3252.7349,1953.2963,0.8631607,369.0207281592812,2214.1243,2084.967
13760,Laikipia,940.0,4.0,Rural,Rural,73,11,8.549999833106995,216.35146,56.90228,0.0,212.70808,2247.1584,1761.1964,3252.7349,1953.2963,0.95235264,369.0207281592812,4059.228,3155.1272
13761,Laikipia,940.0,5.0,Rural,Rural,73,5,3.9499999284744263,1149.6462,96.725044,0.0,305.1607,7503.3164,5951.7847,3252.7349,1953.2963,0.92916393,369.0207281592812,1845.1036,1457.6318
13762,Laikipia,940.0,6.0,Rural,Rural,73,4,3.649999976158142,1558.9843,24.444248,0.0,307.99753,4644.0366,2752.6108,3252.7349,1953.2963,0.934005,369.0207281592812,1476.0829,1346.9257
13763,Laikipia,940.0,7.0,Rural,Rural,73,4,3.299999952316284,494.42636,0.0,0.0,272.4618,2820.9375,2054.0493,3252.7349,1953.2963,0.81412584,369.0207281592812,1476.0829,1217.7684
13764,Laikipia,940.0,8.0,Rural,Rural,73,1,1.0,463.01077,0.0,0.0,1406.615,6007.8906,4138.265,3252.7349,1953.2963,0.8531119,369.0207281592812,369.02072,369.02072
13765,Laikipia,940.0,9.0,Rural,Rural,73,7,5.599999904632568,817.5712,61.139553,0.0,404.22842,7189.083,5906.1436,3252.7349,1953.2963,0.8835174,369.0207281592812,2583.145,2066.516
13766,Laikipia,940.0,10.0,Rural,Rural,73,6,4.539999946951866,799.19543,70.43871,0.0,119.55651,5493.555,4504.3643,3252.7349,1953.2963,0.92117244,369.0207281592812,2214.1243,1675.3541
13767,Laikipia,967.0,1.0,Urban,Urban,74,4,3.299999952316284,604.82184,0.0,245.19803,582.34534,4944.3057,3511.9402,5995.902,2551.1006,0.9886876,249.9197004203856,999.6788,824.735
13768,Laikipia,967.0,2.0,Urban,Urban,74,5,3.539999946951866,891.4252,0.0,228.19617,442.13007,5395.4634,3833.7117,5995.902,2551.1006,0.9903265,249.9197004203856,1249.5985,884.7157
13769,Laikipia,967.0,3.0,Urban,Urban,74,1,1.0,6260.907,0.0,4544.556,646.33685,24271.375,12819.575,5995.902,2551.1006,0.99019575,249.9197004203856,249.9197,249.9197
13770,Laikipia,967.0,4.0,Urban,Urban,74,3,2.649999976158142,3513.4456,3613.6804,297.77966,228.5459,10622.429,2968.9768,5995.902,2551.1006,1.0137925,249.9197004203856,749.7591,662.2872
13771,Laikipia,967.0,5.0,Urban,Urban,74,1,1.0,2128.9414,0.0,815.23083,815.23083,10446.151,6686.748,5995.902,2551.1006,0.98131716,249.9197004203856,249.9197,249.9197
13772,Laikipia,967.0,6.0,Urban,Urban,74,3,2.299999952316284,165.70827,191.67747,346.25607,539.1702,2960.2605,1717.4486,5995.902,2551.1006,0.87896746,249.9197004203856,749.7591,574.8153
13773,Laikipia,967.0,7.0,Urban,Urban,74,2,1.239999994635582,1693.9248,0.0,707.6448,1769.112,10025.2705,5854.589,5995.902,2551.1006,0.91170216,249.9197004203856,499.8394,309.90042
13774,Laikipia,967.0,8.0,Urban,Urban,74,4,3.299999952316284,454.7518,0.0,250.3221,500.6442,3175.0608,1969.3428,5995.902,2551.1006,0.96844923,249.9197004203856,999.6788,824.735
13775,Laikipia,967.0,9.0,Urban,Urban,74,1,1.0,4225.1577,0.0,1389.4735,434.21048,11721.664,5672.8223,5995.902,2551.1006,0.5757576,249.9197004203856,249.9197,249.9197
13776,Laikipia,997.0,1.0,Rural,Rural,73,1,1.0,350.20633,0.0,0.0,445.6496,2922.6394,2126.7837,3252.7349,1953.2963,0.89756614,202.96140048760466,202.9614,202.9614
13777,Laikipia,997.0,2.0,Rural,Rural,73,1,1.0,116.23984,0.0,0.0,240.49622,3465.651,3108.9146,3252.7349,1953.2963,0.8316139,202.96140048760466,202.9614,202.9614
13778,Laikipia,997.0,3.0,Rural,Rural,73,4,2.479999989271164,370.51108,0.0,0.0,337.23163,3954.0288,3246.286,3252.7349,1953.2963,0.90872735,202.96140048760466,811.8456,503.34427
13779,Laikipia,997.0,4.0,Rural,Rural,73,9,7.599999904632568,381.5482,91.103424,0.0,1004.6803,4835.045,3357.7126,3252.7349,1953.2963,0.8840204,202.96140048760466,1826.6526,1542.5066
13780,Laikipia,997.0,5.0,Rural,Rural,73,9,5.319999888539314,457.7303,68.73729,0.0,848.1722,4077.4397,2702.7996,3252.7349,1953.2963,0.8864706,202.96140048760466,1826.6526,1079.7546
13781,Laikipia,997.0,6.0,Rural,Rural,73,7,4.42999991774559,537.14386,118.46737,0.0,1126.8175,4199.5464,2417.1174,3252.7349,1953.2963,0.8193435,202.96140048760466,1420.7299,899.11896
13782,Laikipia,997.0,7.0,Rural,Rural,73,6,4.949999928474426,739.24927,131.03627,0.0,206.38213,3294.9155,2218.248,3252.7349,1953.2963,0.8222465,202.96140048760466,1217.7684,1004.65894
13783,Laikipia,997.0,8.0,Rural,Rural,73,9,6.83999989926815,368.46146,62.743793,0.0,2642.1467,6056.1235,2982.7708,3252.7349,1953.2963,0.84660023,202.96140048760466,1826.6526,1388.256
13784,Laikipia,997.0,9.0,Rural,Rural,73,4,4.0,221.89175,234.13039,0.0,638.5374,3250.6528,2156.0933,3252.7349,1953.2963,0.78303945,202.96140048760466,811.8456,811.8456
13785,Laikipia,1007.0,1.0,Rural,Rural,73,5,3.889999970793724,739.03284,18.86137,0.0,149.78146,3739.4915,2831.816,3252.7349,1953.2963,0.77233344,452.06217426613364,2260.3108,1758.5219
13786,Laikipia,1007.0,2.0,Rural,Rural,73,3,3.0,440.84265,0.0,0.0,253.2147,2694.6526,2000.5952,3252.7349,1953.2963,0.8030076,452.06217426613364,1356.1865,1356.1865
13787,Laikipia,1007.0,3.0,Rural,Rural,73,5,3.539999946951866,2437.9187,63.1767,0.0,3350.12,11661.829,5810.6133,3252.7349,1953.2963,0.8048451,452.06217426613364,2260.3108,1600.3
13788,Laikipia,1007.0,4.0,Rural,Rural,73,1,1.0,2992.092,0.0,0.0,1167.2318,13389.165,9229.841,3252.7349,1953.2963,0.8138915,452.06217426613364,452.06216,452.06216
13789,Laikipia,1007.0,5.0,Rural,Rural,73,2,1.649999976158142,1360.6754,64.83998,0.0,267.57492,8467.545,6774.4546,3252.7349,1953.2963,0.86070484,452.06217426613364,904.1243,745.9026
13790,Laikipia,1007.0,6.0,Rural,Rural,73,1,1.0,263.126,0.0,0.0,348.07217,2865.219,2254.021,3252.7349,1953.2963,0.80443084,452.06217426613364,452.06216,452.06216
13791,Laikipia,1007.0,7.0,Rural,Rural,73,6,5.299999952316284,475.74722,207.13084,0.0,206.19698,3695.7263,2806.6514,3252.7349,1953.2963,0.8418402,452.06217426613364,2712.373,2395.9294
13792,Laikipia,1007.0,8.0,Rural,Rural,73,10,7.489999875426292,1145.7084,161.31363,0.0,1024.9066,6867.112,4535.183,3252.7349,1953.2963,0.8662745,452.06217426613364,4520.6216,3385.9456
