,county,couty,clid,hhid,hhsize,k01,k20_in,k20_ks,weight
34945,Wajir,Wajir,2219.0,1.0,7,No,,,323.949673
34946,Wajir,Wajir,2219.0,9.0,5,No,,,323.949673
34947,Wajir,Wajir,2219.0,4.0,12,No,,,323.949673
34948,Wajir,Wajir,2219.0,3.0,7,No,,,323.949673
34949,Wajir,Wajir,2219.0,7.0,7,No,,,323.949673
34950,Wajir,Wajir,2219.0,2.0,4,No,,,323.949673
34951,Wajir,Wajir,2219.0,10.0,5,No,,,323.949673
34952,Wajir,Wajir,2219.0,8.0,12,No,,,323.949673
34953,Wajir,Wajir,2219.0,5.0,7,No,,,323.949673
34954,Wajir,Wajir,2219.0,6.0,2,No,,,323.949673
34955,Kilifi,Kilifi,2220.0,1.0,4,Yes,Pesticides,900.0,792.0649653
34956,Kilifi,Kilifi,2220.0,9.0,8,Yes,Pesticides,200.0,792.0649653
34957,Kilifi,Kilifi,2220.0,9.0,8,Yes,Labour Cost,3750.0,792.0649653
34958,Kilifi,Kilifi,2220.0,2.0,5,Yes,Pesticides,300.0,792.0649653
34959,Kilifi,Kilifi,2220.0,4.0,3,Yes,Pesticides,100.0,792.0649653
34960,Kilifi,Kilifi,2220.0,5.0,9,Yes,Labour Cost,9000.0,792.0649653
34961,Kilifi,Kilifi,2220.0,1.0,4,Yes,Labour Cost,26650.0,792.0649653
34962,Kilifi,Kilifi,2220.0,2.0,5,Yes,Labour Cost,2500.0,792.0649653
34963,Kilifi,Kilifi,2220.0,7.0,7,Yes,Labour Cost,2500.0,792.0649653
34964,Kilifi,Kilifi,2220.0,8.0,4,Yes,Labour Cost,12250.0,792.0649653
34965,Kilifi,Kilifi,2220.0,5.0,9,Yes,Pesticides,100.0,792.0649653
34966,Kilifi,Kilifi,2220.0,3.0,1,No,,,792.0649653
34967,Kilifi,Kilifi,2220.0,8.0,4,Yes,Pesticides,200.0,792.0649653
34968,Kilifi,Kilifi,2220.0,8.0,4,Yes,Organic Fertilizer,500.0,792.0649653
34969,Kilifi,Kilifi,2220.0,6.0,7,Yes,Pesticides,350.0,792.0649653
34970,Kilifi,Kilifi,2220.0,6.0,7,Yes,Labour Cost,2500.0,792.0649653
34971,Kilifi,Kilifi,2220.0,4.0,3,Yes,Labour Cost,5000.0,792.0649653
34972,Nairobi City,Nairobi City,2221.0,1.0,2,No,,,953.5624655
34973,Nairobi City,Nairobi City,2221.0,4.0,6,No,,,953.5624655
34974,Nairobi City,Nairobi City,2221.0,2.0,5,No,,,953.5624655
34975,Nairobi City,Nairobi City,2221.0,5.0,6,No,,,953.5624655
34976,Nairobi City,Nairobi City,2221.0,6.0,5,No,,,953.5624655
34977,Nairobi City,Nairobi City,2221.0,3.0,1,No,,,953.5624655
34978,Nakuru,Nakuru,2222.0,4.0,1,No,,,1471.468184
34979,Nakuru,Nakuru,2222.0,3.0,1,No,,,1471.468184
34980,Nakuru,Nakuru,2222.0,2.0,1,No,,,1471.468184
34981,Nakuru,Bungoma,2222.0,9.0,4,Yes,Inorganic Fertilizer,15000.0,1471.468184
34982,Nakuru,Bungoma,2222.0,9.0,4,Yes,Labour Cost,4000.0,1471.468184
34983,Nakuru,Nakuru,2222.0,7.0,6,No,,,1471.468184
34984,Nakuru,Nakuru,2222.0,5.0,2,No,,,1471.468184
34985,Nakuru,Kakamega,2222.0,1.0,2,Yes,,,1471.468184
34986,Nakuru,Nakuru,2222.0,8.0,3,No,,,1471.468184
34987,Nakuru,Nakuru,2222.0,6.0,2,No,,,1471.468184
34988,Nandi,Nandi,2223.0,9.0,4,Yes,Inorganic Fertilizer,5000.0,193.9082279
34989,Nandi,Nandi,2223.0,3.0,3,Yes,Inorganic Fertilizer,22000.0,193.9082279
34990,Nandi,Nandi,2223.0,5.0,5,Yes,Inorganic Fertilizer,5000.0,193.9082279
34991,Nandi,Nandi,2223.0,8.0,4,Yes,Herbicides,3600.0,193.9082279
34992,Nandi,Nandi,2223.0,9.0,4,Yes,Purchase of Small Farm Implements,5000.0,193.9082279
34993,Nandi,Nandi,2223.0,1.0,8,Yes,Herbicides,800.0,193.9082279
34994,Nandi,Nandi,2223.0,6.0,3,Yes,Herbicides,1200.0,193.9082279
34995,Nandi,Nandi,2223.0,7.0,1,Yes,,,193.9082279
34996,Nandi,Nandi,2223.0,4.0,7,Yes,Inorganic Fertilizer,1000.0,193.9082279
34997,Nandi,Nandi,2223.0,6.0,3,Yes,Inorganic Fertilizer,12000.0,193.9082279
34998,Nandi,Nandi,2223.0,6.0,3,Yes,Tractor/Oxen Plough,10600.0,193.9082279
34999,Nandi,Nandi,2223.0,8.0,4,Yes,Inorganic Fertilizer,36000.0,193.9082279
35000,Nandi,Nandi,2223.0,8.0,4,Yes,Labour Cost,120000.0,193.9082279
35001,Nandi,Nandi,2223.0,10.0,4,Yes,Inorganic Fertilizer,1500.0,193.9082279
35002,Nandi,Nandi,2223.0,10.0,4,Yes,Labour Cost,200.0,193.9082279
35003,Nandi,Nandi,2223.0,3.0,3,Yes,Labour Cost,2000.0,193.9082279
35004,Nandi,Nandi,2223.0,3.0,3,Yes,Tractor/Oxen Plough,7000.0,193.9082279
35005,Nandi,Nandi,2223.0,6.0,3,Yes,Labour Cost,8000.0,193.9082279
35006,Nandi,Nandi,2223.0,3.0,3,Yes,Herbicides,1000.0,193.9082279
35007,Nandi,Nandi,2223.0,1.0,8,Yes,Inorganic Fertilizer,3000.0,193.9082279
35008,Nandi,Nandi,2223.0,1.0,8,Yes,Pesticides,200.0,193.9082279
35009,Nandi,Nandi,2223.0,1.0,8,Yes,Tractor/Oxen Plough,6000.0,193.9082279
35010,Nandi,Nandi,2223.0,2.0,2,Yes,Inorganic Fertilizer,200.0,193.9082279
35011,Nandi,Nandi,2223.0,9.0,4,Yes,Labour Cost,2000.0,193.9082279
35012,Uasin Gishu,Uasin Gishu,2224.0,2.0,2,Yes,Inorganic Fertilizer,10000.0,558.0225038
35013,Uasin Gishu,Elgeyo/Marakwet,2224.0,3.0,4,Yes,Labour Cost,8000.0,558.0225038
35014,Uasin Gishu,Uasin Gishu,2224.0,1.0,6,Yes,Inorganic Fertilizer,4000.0,558.0225038
35015,Uasin Gishu,Uasin Gishu,2224.0,2.0,2,Yes,Labour Cost,1000.0,558.0225038
35016,Uasin Gishu,Uasin Gishu,2224.0,5.0,5,No,,,558.0225038
35017,Uasin Gishu,Uasin Gishu,2224.0,6.0,1,No,,,558.0225038
35018,Uasin Gishu,Elgeyo/Marakwet,2224.0,3.0,4,Yes,Herbicides,650.0,558.0225038
35019,Uasin Gishu,Uasin Gishu,2224.0,2.0,2,Yes,Pesticides,7500.0,558.0225038
35020,Uasin Gishu,Elgeyo/Marakwet,2224.0,3.0,4,Yes,Tractor/Oxen Plough,2500.0,558.0225038
35021,Uasin Gishu,Uasin Gishu,2224.0,1.0,6,Yes,Tractor/Oxen Plough,2400.0,558.0225038
35022,Uasin Gishu,Uasin Gishu,2224.0,4.0,5,No,,,558.0225038
35023,Uasin Gishu,Elgeyo/Marakwet,2224.0,3.0,4,Yes,Pesticides,3600.0,558.0225038
35024,Uasin Gishu,Uasin Gishu,2224.0,7.0,3,No,,,558.0225038
35025,Uasin Gishu,Uasin Gishu,2224.0,2.0,2,Yes,Tractor/Oxen Plough,5000.0,558.0225038
35026,Uasin Gishu,Elgeyo/Marakwet,2224.0,3.0,4,Yes,Inorganic Fertilizer,2800.0,558.0225038
35027,Uasin Gishu,Uasin Gishu,2224.0,1.0,6,Yes,Pesticides,500.0,558.0225038
35028,Uasin Gishu,Uasin Gishu,2224.0,1.0,6,Yes,Labour Cost,2000.0,558.0225038
35029,Nandi,Nandi,2225.0,2.0,2,Yes,Purchase Of Mechanical Equipments,3300.0,453.2589049
35030,Nandi,Nandi,2225.0,9.0,6,No,,,453.2589049
35031,Nandi,Nandi,2225.0,10.0,5,No,,,453.2589049
35032,Nandi,Nandi,2225.0,1.0,6,No,,,453.2589049
35033,Nandi,Nandi,2225.0,2.0,2,Yes,Labour Cost,2300.0,453.2589049
35034,Nandi,Nandi,2225.0,2.0,2,Yes,Inorganic Fertilizer,2500.0,453.2589049
35035,Nandi,Nandi,2225.0,6.0,4,No,,,453.2589049
35036,Nandi,Nandi,2225.0,4.0,3,No,,,453.2589049
35037,Nandi,Nandi,2225.0,3.0,4,No,,,453.2589049
35038,Nandi,Nandi,2225.0,8.0,5,No,,,453.2589049
35039,Nandi,Nandi,2225.0,7.0,1,Yes,Inorganic Fertilizer,300.0,453.2589049
35040,Nandi,Nandi,2225.0,5.0,1,No,,,453.2589049
35041,Kisii,Kisii,2226.0,5.0,3,Yes,Labour Cost,150.0,663.652129
35042,Kisii,Kisii,2226.0,9.0,4,Yes,Labour Cost,2000.0,663.652129
35043,Kisii,Kisii,2226.0,8.0,5,Yes,Labour Cost,2000.0,663.652129
35044,Kisii,Kisii,2226.0,3.0,2,Yes,Inorganic Fertilizer,4000.0,663.652129
35045,Kisii,Kisii,2226.0,1.0,6,Yes,Inorganic Fertilizer,4000.0,663.652129
35046,Kisii,Kisii,2226.0,10.0,8,Yes,Inorganic Fertilizer,4000.0,663.652129
35047,Kisii,Kisii,2226.0,1.0,6,Yes,Labour Cost,600.0,663.652129
35048,Kisii,Kisii,2226.0,10.0,8,Yes,Labour Cost,100.0,663.652129
35049,Kisii,Kisii,2226.0,2.0,10,Yes,Labour Cost,3000.0,663.652129
35050,Kisii,Kisii,2226.0,9.0,4,Yes,Inorganic Fertilizer,30000.0,663.652129
35051,Kisii,Kisii,2226.0,5.0,3,Yes,Inorganic Fertilizer,1500.0,663.652129
35052,Kisii,Kisii,2226.0,4.0,4,Yes,Inorganic Fertilizer,4500.0,663.652129
35053,Kisii,Kisii,2226.0,6.0,4,Yes,Labour Cost,100.0,663.652129
35054,Kisii,Kisii,2226.0,6.0,4,Yes,Inorganic Fertilizer,2000.0,663.652129
35055,Kisii,Kisii,2226.0,3.0,2,Yes,Labour Cost,2000.0,663.652129
35056,Kisii,Kisii,2226.0,4.0,4,Yes,Labour Cost,700.0,663.652129
35057,Kisii,Kisii,2226.0,7.0,4,Yes,Inorganic Fertilizer,3000.0,663.652129
35058,Kisii,Kisii,2226.0,8.0,5,Yes,Inorganic Fertilizer,12200.0,663.652129
35059,Kisii,Kisii,2226.0,2.0,10,Yes,Inorganic Fertilizer,12000.0,663.652129
35060,Kisii,Kisii,2226.0,7.0,4,Yes,Labour Cost,200.0,663.652129
35061,Homa Bay,Homa Bay,2227.0,1.0,2,No,,,570.8968983
35062,Homa Bay,Homa Bay,2227.0,3.0,3,No,,,570.8968983
35063,Homa Bay,Homa Bay,2227.0,4.0,2,No,,,570.8968983
35064,Homa Bay,Homa Bay,2227.0,2.0,3,No,,,570.8968983
35065,Homa Bay,Homa Bay,2227.0,5.0,3,No,,,570.8968983
35066,Homa Bay,Homa Bay,2227.0,8.0,3,No,,,570.8968983
35067,Homa Bay,Homa Bay,2227.0,7.0,2,No,,,570.8968983
35068,Homa Bay,Homa Bay,2227.0,6.0,2,No,,,570.8968983
35069,Homa Bay,Homa Bay,2227.0,9.0,4,No,,,570.8968983
35070,Kirinyaga,Kirinyaga,2228.0,3.0,4,Yes,Labour Cost,2000.0,372.139857
35071,Kirinyaga,Kirinyaga,2228.0,5.0,1,Yes,Labour Cost,4500.0,372.139857
35072,Kirinyaga,Kirinyaga,2228.0,7.0,3,Yes,Inorganic Fertilizer,5000.0,372.139857
35073,Kirinyaga,Kirinyaga,2228.0,8.0,6,Yes,Labour Cost,8000.0,372.139857
35074,Kirinyaga,Kirinyaga,2228.0,4.0,5,Yes,Inorganic Fertilizer,3000.0,372.139857
35075,Kirinyaga,Kirinyaga,2228.0,3.0,4,Yes,Inorganic Fertilizer,2500.0,372.139857
35076,Kirinyaga,Kirinyaga,2228.0,2.0,3,Yes,Organic Fertilizer,3000.0,372.139857
35077,Kirinyaga,Kirinyaga,2228.0,2.0,3,Yes,Pesticides,5000.0,372.139857
35078,Kirinyaga,Kirinyaga,2228.0,6.0,3,Yes,Labour Cost,10000.0,372.139857
35079,Kirinyaga,Kirinyaga,2228.0,7.0,3,Yes,Organic Fertilizer,3000.0,372.139857
35080,Kirinyaga,Kirinyaga,2228.0,7.0,3,Yes,Pesticides,1500.0,372.139857
35081,Kirinyaga,Kirinyaga,2228.0,8.0,6,Yes,Inorganic Fertilizer,3000.0,372.139857
35082,Kirinyaga,Kirinyaga,2228.0,4.0,5,Yes,Pesticides,1500.0,372.139857
35083,Kirinyaga,Kirinyaga,2228.0,6.0,3,Yes,Organic Fertilizer,3000.0,372.139857
35084,Kirinyaga,Kirinyaga,2228.0,1.0,4,Yes,Inorganic Fertilizer,1000.0,372.139857
35085,Kirinyaga,Kirinyaga,2228.0,2.0,3,Yes,Labour Cost,2000.0,372.139857
35086,Kirinyaga,Kirinyaga,2228.0,2.0,3,Yes,Inorganic Fertilizer,7500.0,372.139857
35087,Kirinyaga,Kirinyaga,2228.0,7.0,3,Yes,Herbicides,5000.0,372.139857
35088,Turkana,Turkana,2229.0,2.0,4,No,,,833.8524722
35089,Turkana,Turkana,2229.0,8.0,2,No,,,833.8524722
35090,Turkana,Turkana,2229.0,5.0,8,No,,,833.8524722
35091,Turkana,Turkana,2229.0,3.0,4,No,,,833.8524722
35092,Turkana,Turkana,2229.0,4.0,10,No,,,833.8524722
35093,Turkana,Turkana,2229.0,7.0,7,No,,,833.8524722
35094,Turkana,Turkana,2229.0,1.0,8,No,,,833.8524722
35095,Turkana,Turkana,2229.0,6.0,3,No,,,833.8524722
35096,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,5.0,9,Yes,Herbicides,2000.0,53.26687446
35097,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,8.0,9,Yes,Tractor/Oxen Plough,38000.0,53.26687446
35098,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,7.0,5,Yes,Tractor/Oxen Plough,9800.0,53.26687446
35099,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,5.0,9,Yes,Labour Cost,6000.0,53.26687446
35100,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,2.0,6,Yes,Inorganic Fertilizer,6600.0,53.26687446
35101,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,8.0,9,Yes,Pesticides,1700.0,53.26687446
35102,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,7.0,5,Yes,Herbicides,600.0,53.26687446
35103,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,7.0,5,Yes,Organic Fertilizer,1000.0,53.26687446
35104,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,3.0,4,Yes,Inorganic Fertilizer,3000.0,53.26687446
35105,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,9.0,5,Yes,Herbicides,500.0,53.26687446
35106,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,9.0,5,Yes,Inorganic Fertilizer,13200.0,53.26687446
35107,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,4.0,5,Yes,Herbicides,600.0,53.26687446
35108,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,6.0,6,Yes,Tractor/Oxen Plough,12000.0,53.26687446
35109,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,2.0,6,Yes,Tractor/Oxen Plough,3500.0,53.26687446
35110,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,5.0,9,Yes,Pesticides,11000.0,53.26687446
35111,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,10.0,10,Yes,Tractor/Oxen Plough,22000.0,53.26687446
35112,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,2.0,6,Yes,Labour Cost,1200.0,53.26687446
35113,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,1.0,11,Yes,Herbicides,2000.0,53.26687446
35114,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,3.0,4,Yes,Tractor/Oxen Plough,2000.0,53.26687446
35115,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,6.0,6,Yes,Inorganic Fertilizer,12000.0,53.26687446
35116,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,7.0,5,Yes,Inorganic Fertilizer,15500.0,53.26687446
35117,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,7.0,5,Yes,Labour Cost,8000.0,53.26687446
35118,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,3.0,4,Yes,Herbicides,700.0,53.26687446
35119,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,10.0,10,Yes,Inorganic Fertilizer,19500.0,53.26687446
35120,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,10.0,10,Yes,Labour Cost,5000.0,53.26687446
35121,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,1.0,11,Yes,Inorganic Fertilizer,31200.0,53.26687446
35122,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,5.0,9,Yes,Tractor/Oxen Plough,60000.0,53.26687446
35123,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,9.0,5,Yes,Tractor/Oxen Plough,12000.0,53.26687446
35124,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,5.0,9,Yes,Inorganic Fertilizer,46500.0,53.26687446
35125,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,1.0,11,Yes,Tractor/Oxen Plough,45600.0,53.26687446
35126,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,6.0,6,Yes,Herbicides,3700.0,53.26687446
35127,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,9.0,5,Yes,Labour Cost,3500.0,53.26687446
35128,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,6.0,6,Yes,Labour Cost,4000.0,53.26687446
35129,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,3.0,4,Yes,Labour Cost,1200.0,53.26687446
35130,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,6.0,6,Yes,Farm Machinery/Equipment Repairs,31000.0,53.26687446
35131,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,4.0,5,Yes,Labour Cost,2800.0,53.26687446
35132,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,8.0,9,Yes,Labour Cost,11000.0,53.26687446
35133,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,4.0,5,Yes,Tractor/Oxen Plough,22000.0,53.26687446
35134,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,8.0,9,Yes,Herbicides,1500.0,53.26687446
35135,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,4.0,5,Yes,Inorganic Fertilizer,1700.0,53.26687446
35136,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,8.0,9,Yes,Inorganic Fertilizer,30000.0,53.26687446
35137,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,10.0,10,Yes,Herbicides,1200.0,53.26687446
35138,Elgeyo/Marakwet,Elgeyo/Marakwet,2230.0,1.0,11,Yes,Labour Cost,7000.0,53.26687446
35139,Narok,Makueni,2231.0,5.0,1,Yes,Labour Cost,20000.0,233.9502653
35140,Narok,Makueni,2231.0,5.0,1,Yes,Pesticides,3000.0,233.9502653
35141,Narok,Narok,2231.0,1.0,6,Yes,Labour Cost,60000.0,233.9502653
35142,Narok,Narok,2231.0,1.0,6,Yes,Tractor/Oxen Plough,25000.0,233.9502653
35143,Narok,Makueni,2231.0,5.0,1,Yes,Fuels,7000.0,233.9502653
35144,Narok,Narok,2231.0,2.0,2,No,,,233.9502653
35145,Narok,Narok,2231.0,6.0,4,No,,,233.9502653
35146,Narok,Narok,2231.0,1.0,6,Yes,Inorganic Fertilizer,30000.0,233.9502653
35147,Narok,Narok,2231.0,1.0,6,Yes,Pesticides,10000.0,233.9502653
35148,Narok,Narok,2231.0,7.0,2,No,,,233.9502653
35149,Narok,Makueni,2231.0,5.0,1,Yes,Tractor/Oxen Plough,37500.0,233.9502653
35150,Narok,Narok,2231.0,3.0,2,No,,,233.9502653
35151,Narok,Narok,2231.0,4.0,3,No,,,233.9502653
35152,Bungoma,Bungoma,2232.0,5.0,4,Yes,Farm Machinery/Equipment Repairs,1100.0,378.267686
35153,Bungoma,Bungoma,2232.0,5.0,4,Yes,Labour Cost,2500.0,378.267686
35154,Bungoma,Bungoma,2232.0,2.0,6,Yes,Inorganic Fertilizer,3000.0,378.267686
35155,Bungoma,Bungoma,2232.0,9.0,3,Yes,,,378.267686
35156,Bungoma,Bungoma,2232.0,5.0,4,Yes,Inorganic Fertilizer,3600.0,378.267686
35157,Bungoma,Bungoma,2232.0,4.0,6,Yes,Inorganic Fertilizer,1900.0,378.267686
35158,Bungoma,Bungoma,2232.0,6.0,7,Yes,,,378.267686
35159,Bungoma,Bungoma,2232.0,3.0,6,Yes,Tractor/Oxen Plough,1500.0,378.267686
35160,Bungoma,Bungoma,2232.0,7.0,8,Yes,,,378.267686
35161,Bungoma,Bungoma,2232.0,1.0,3,Yes,Inorganic Fertilizer,3400.0,378.267686
35162,Bungoma,Bungoma,2232.0,1.0,3,Yes,Tractor/Oxen Plough,3000.0,378.267686
35163,Bungoma,Bungoma,2232.0,8.0,3,No,,,378.267686
35164,Bungoma,Bungoma,2232.0,10.0,4,Yes,,,378.267686
35165,Bungoma,Bungoma,2232.0,4.0,6,Yes,Tractor/Oxen Plough,2800.0,378.267686
35166,Bungoma,Bungoma,2232.0,3.0,6,Yes,Inorganic Fertilizer,3000.0,378.267686
35167,Tana River,Tana River,2233.0,1.0,6,No,,,138.3801448
35168,Tana River,Tana River,2233.0,7.0,9,No,,,138.3801448
35169,Tana River,Tana River,2233.0,5.0,14,Yes,"Land Reclamation, Clearance etc",3000.0,138.3801448
35170,Tana River,Tana River,2233.0,6.0,5,No,,,138.3801448
35171,Tana River,Tana River,2233.0,8.0,8,No,,,138.3801448
35172,Tana River,Tana River,2233.0,10.0,6,Yes,"Land Reclamation, Clearance etc",3000.0,138.3801448
35173,Tana River,Tana River,2233.0,4.0,5,No,,,138.3801448
35174,Tana River,Tana River,2233.0,3.0,8,Yes,,,138.3801448
35175,Tana River,Tana River,2233.0,9.0,7,No,,,138.3801448
35176,Tana River,Tana River,2233.0,2.0,1,No,,,138.3801448
35177,Kitui,Kitui,2234.0,5.0,1,Yes,Pesticides,300.0,499.9301024
35178,Kitui,Kitui,2234.0,10.0,3,Yes,Pesticides,300.0,499.9301024
35179,Kitui,Kitui,2234.0,2.0,7,Yes,Organic Fertilizer,5000.0,499.9301024
35180,Kitui,Kitui,2234.0,6.0,6,Yes,Pesticides,1000.0,499.9301024
35181,Kitui,Kitui,2234.0,6.0,6,Yes,Organic Fertilizer,500.0,499.9301024
35182,Kitui,Kitui,2234.0,7.0,2,Yes,,,499.9301024
35183,Kitui,Kitui,2234.0,8.0,3,Yes,Tractor/Oxen Plough,4000.0,499.9301024
35184,Kitui,Kitui,2234.0,9.0,5,Yes,Labour Cost,1000.0,499.9301024
35185,Kitui,Kitui,2234.0,4.0,11,Yes,Labour Cost,5000.0,499.9301024
35186,Kitui,Kitui,2234.0,10.0,3,Yes,Labour Cost,3000.0,499.9301024
35187,Kitui,Kitui,2234.0,1.0,8,Yes,Organic Fertilizer,500.0,499.9301024
35188,Kitui,Kitui,2234.0,8.0,3,Yes,Organic Fertilizer,1000.0,499.9301024
35189,Kitui,Kitui,2234.0,1.0,8,Yes,Pesticides,400.0,499.9301024
35190,Kitui,Kitui,2234.0,4.0,11,Yes,Pesticides,1600.0,499.9301024
35191,Kitui,Kitui,2234.0,3.0,4,Yes,Tractor/Oxen Plough,4000.0,499.9301024
35192,Kitui,Kitui,2234.0,9.0,5,Yes,Pesticides,600.0,499.9301024
35193,Kitui,Kitui,2234.0,4.0,11,Yes,Tractor/Oxen Plough,10000.0,499.9301024
35194,Kitui,Kitui,2234.0,5.0,1,Yes,Tractor/Oxen Plough,2700.0,499.9301024
35195,Kitui,Kitui,2234.0,1.0,8,Yes,Tractor/Oxen Plough,5000.0,499.9301024
35196,Kitui,Kitui,2234.0,5.0,1,Yes,Organic Fertilizer,400.0,499.9301024
35197,Nyeri,Nyeri,2235.0,3.0,2,Yes,Labour Cost,4000.0,388.7750852
35198,Nyeri,Nyeri,2235.0,2.0,2,Yes,Labour Cost,2000.0,388.7750852
35199,Nyeri,Nyeri,2235.0,6.0,1,No,,,388.7750852
35200,Nyeri,Nyeri,2235.0,9.0,3,Yes,Labour Cost,14000.0,388.7750852
35201,Nyeri,Nyeri,2235.0,1.0,4,Yes,Inorganic Fertilizer,2000.0,388.7750852
35202,Nyeri,Nyeri,2235.0,5.0,4,Yes,Inorganic Fertilizer,5000.0,388.7750852
35203,Nyeri,Nyeri,2235.0,9.0,3,Yes,Inorganic Fertilizer,1800.0,388.7750852
35204,Nyeri,Nyeri,2235.0,3.0,2,Yes,Inorganic Fertilizer,2000.0,388.7750852
35205,Nyeri,Nyeri,2235.0,8.0,2,Yes,Inorganic Fertilizer,3500.0,388.7750852
35206,Nyeri,Nyeri,2235.0,8.0,2,Yes,Labour Cost,800.0,388.7750852
35207,Nyeri,Nyeri,2235.0,7.0,2,Yes,Pesticides,2500.0,388.7750852
35208,Nyeri,Nyeri,2235.0,4.0,6,Yes,Pesticides,2400.0,388.7750852
35209,Nyeri,Nyeri,2235.0,10.0,3,No,,,388.7750852
35210,Nyeri,Nyeri,2235.0,7.0,2,Yes,Inorganic Fertilizer,4500.0,388.7750852
35211,Nyeri,Nyeri,2235.0,8.0,2,Yes,Pesticides,2500.0,388.7750852
35212,Nyeri,Nyeri,2235.0,7.0,2,Yes,Labour Cost,2000.0,388.7750852
35213,Nyeri,Nyeri,2235.0,1.0,4,Yes,Pesticides,500.0,388.7750852
35214,Nyeri,Nyeri,2235.0,9.0,3,Yes,Pesticides,3000.0,388.7750852
35215,Nyeri,Nyeri,2235.0,2.0,2,Yes,Inorganic Fertilizer,2500.0,388.7750852
35216,Nyeri,Nyeri,2235.0,4.0,6,Yes,Inorganic Fertilizer,8000.0,388.7750852
35217,Samburu,Samburu,2236.0,8.0,6,No,,,22.65579811
35218,Samburu,Samburu,2236.0,7.0,1,No,,,22.65579811
35219,Samburu,Samburu,2236.0,10.0,1,No,,,22.65579811
35220,Samburu,Samburu,2236.0,5.0,4,No,,,22.65579811
35221,Samburu,Samburu,2236.0,4.0,12,No,,,22.65579811
35222,Samburu,Samburu,2236.0,6.0,8,No,,,22.65579811
35223,Samburu,Samburu,2236.0,3.0,4,No,,,22.65579811
35224,Samburu,Samburu,2236.0,2.0,7,No,,,22.65579811
35225,Samburu,Samburu,2236.0,9.0,4,No,,,22.65579811
35226,Samburu,Samburu,2236.0,1.0,7,No,,,22.65579811
35227,Nairobi City,Nairobi City,2237.0,8.0,2,No,,,1953.354317
35228,Nairobi City,Nairobi City,2237.0,2.0,3,No,,,1953.354317
35229,Nairobi City,Nairobi City,2237.0,4.0,3,No,,,1953.354317
35230,Nairobi City,Nairobi City,2237.0,1.0,2,No,,,1953.354317
35231,Nairobi City,Nairobi City,2237.0,7.0,1,No,,,1953.354317
35232,Nairobi City,Nairobi City,2237.0,3.0,1,No,,,1953.354317
35233,Nairobi City,Nairobi City,2237.0,6.0,1,No,,,1953.354317
35234,Nairobi City,Nairobi City,2237.0,5.0,1,No,,,1953.354317
35235,Nairobi City,Nairobi City,2237.0,10.0,3,No,,,1953.354317
35236,Nairobi City,Nairobi City,2237.0,9.0,2,No,,,1953.354317
35237,Lamu,Lamu,2238.0,10.0,9,Yes,Labour Cost,10000.0,136.0258323
35238,Lamu,Lamu,2238.0,2.0,7,No,,,136.0258323
35239,Lamu,Lamu,2238.0,8.0,12,No,,,136.0258323
